simulation_id,stage,match_slot,team_a,team_b,winner,loser
7,final,104,England,France,France,England
7,third_place,103,Morocco,Spain,Spain,Morocco
8,round_of_32,73,South Africa,Switzerland,Switzerland,South Africa
8,round_of_32,74,Germany,South Korea,South Korea,Germany
8,round_of_32,75,Brazil,Japan,Japan,Brazil
8,round_of_32,76,Netherlands,Morocco,Netherlands,Morocco
8,round_of_32,77,France,Sweden,France,Sweden
8,round_of_32,78,Mexico,Curaçao,Mexico,Curaçao
8,round_of_32,79,Ecuador,Norway,Norway,Ecuador
8,round_of_32,80,United States,Senegal,Senegal,United States
8,round_of_32,81,Iran,Austria,Iran,Austria
8,round_of_32,82,England,Colombia,Colombia,England
8,round_of_32,83,DR Congo,Ghana,Ghana,DR Congo
8,round_of_32,84,Canada,Belgium,Canada,Belgium
8,round_of_32,85,Spain,Jordan,Spain,Jordan
8,round_of_32,86,Portugal,Croatia,Portugal,Croatia
8,round_of_32,87,Argentina,Cape Verde,Argentina,Cape Verde
8,round_of_32,88,Australia,Egypt,Australia,Egypt
8,round_of_16,89,Switzerland,Japan,Japan,Switzerland
8,round_of_16,90,South Korea,France,France,South Korea
8,round_of_16,91,Norway,Senegal,Senegal,Norway
8,round_of_16,92,Netherlands,Mexico,Netherlands,Mexico
8,round_of_16,93,Iran,Colombia,Iran,Colombia
8,round_of_16,94,Ghana,Canada,Ghana,Canada
8,round_of_16,95,Spain,Argentina,Spain,Argentina
8,round_of_16,96,Portugal,Australia,Portugal,Australia
8,quarterfinal,97,Japan,France,France,Japan
8,quarterfinal,98,Iran,Ghana,Iran,Ghana
8,quarterfinal,99,Senegal,Netherlands,Netherlands,Senegal
8,quarterfinal,100,Spain,Portugal,Spain,Portugal
8,semifinal,101,France,Iran,France,Iran
8,semifinal,102,Netherlands,Spain,Spain,Netherlands
8,final,104,France,Spain,Spain,France
8,third_place,103,Iran,Netherlands,Netherlands,Iran
9,round_of_32,73,South Africa,Switzerland,Switzerland,South Africa
9,round_of_32,74,Germany,Bosnia and Herzegovina,Germany,Bosnia and Herzegovina
9,round_of_32,75,Scotland,Japan,Japan,Scotland
9,round_of_32,76,Netherlands,Morocco,Morocco,Netherlands
9,round_of_32,77,Norway,Brazil,Brazil,Norway
9,round_of_32,78,Mexico,Ecuador,Mexico,Ecuador
9,round_of_32,79,Ivory Coast,France,France,Ivory Coast
9,round_of_32,80,United States,Sweden,United States,Sweden
9,round_of_32,81,Egypt,Senegal,Egypt,Senegal
9,round_of_32,82,Ghana,Croatia,Croatia,Ghana
9,round_of_32,83,Portugal,England,Portugal,England
9,round_of_32,84,Canada,Iran,Canada,Iran
9,round_of_32,85,Spain,Austria,Spain,Austria
9,round_of_32,86,Colombia,Turkey,Colombia,Turkey
9,round_of_32,87,Argentina,Cape Verde,Argentina,Cape Verde
9,round_of_32,88,Australia,Belgium,Australia,Belgium
9,round_of_16,89,Switzerland,Japan,Japan,Switzerland
9,round_of_16,90,Germany,Brazil,Germany,Brazil
9,round_of_16,91,France,United States,United States,France
9,round_of_16,92,Morocco,Mexico,Morocco,Mexico
9,round_of_16,93,Egypt,Croatia,Croatia,Egypt
9,round_of_16,94,Portugal,Canada,Portugal,Canada
9,round_of_16,95,Spain,Argentina,Argentina,Spain
9,round_of_16,96,Colombia,Australia,Colombia,Australia
9,quarterfinal,97,Japan,Germany,Japan,Germany
9,quarterfinal,98,Croatia,Portugal,Portugal,Croatia
9,quarterfinal,99,United States,Morocco,Morocco,United States
9,quarterfinal,100,Argentina,Colombia,Colombia,Argentina
9,semifinal,101,Japan,Portugal,Japan,Portugal
9,semifinal,102,Morocco,Colombia,Morocco,Colombia
9,final,104,Japan,Morocco,Morocco,Japan
9,third_place,103,Portugal,Colombia,Portugal,Colombia
10,round_of_32,73,South Korea,Canada,South Korea,Canada
10,round_of_32,74,Germany,Bosnia and Herzegovina,Germany,Bosnia and Herzegovina
10,round_of_32,75,Brazil,Netherlands,Brazil,Netherlands
10,round_of_32,76,Japan,Morocco,Morocco,Japan
10,round_of_32,77,Norway,Scotland,Scotland,Norway
10,round_of_32,78,Mexico,Sweden,Sweden,Mexico
10,round_of_32,79,Ivory Coast,France,France,Ivory Coast
10,round_of_32,80,United States,Iraq,Iraq,United States
10,round_of_32,81,Egypt,Austria,Austria,Egypt
10,round_of_32,82,Ghana,Croatia,Croatia,Ghana
10,round_of_32,83,Colombia,England,England,Colombia
10,round_of_32,84,Switzerland,Iran,Switzerland,Iran
10,round_of_32,85,Spain,Algeria,Spain,Algeria
10,round_of_32,86,Portugal,Australia,Portugal,Australia
10,round_of_32,87,Argentina,Cape Verde,Argentina,Cape Verde
10,round_of_32,88,Paraguay,Belgium,Paraguay,Belgium
10,round_of_16,89,South Korea,Brazil,Brazil,South Korea
10,round_of_16,90,Germany,Scotland,Germany,Scotland
10,round_of_16,91,France,Iraq,Iraq,France
10,round_of_16,92,Morocco,Sweden,Morocco,Sweden
10,round_of_16,93,Austria,Croatia,Croatia,Austria
10,round_of_16,94,England,Switzerland,England,Switzerland
10,round_of_16,95,Spain,Argentina,Spain,Argentina
10,round_of_16,96,Portugal,Paraguay,Paraguay,Portugal
10,quarterfinal,97,Brazil,Germany,Germany,Brazil
10,quarterfinal,98,Croatia,England,England,Croatia
10,quarterfinal,99,Iraq,Morocco,Morocco,Iraq
10,quarterfinal,100,Spain,Paraguay,Spain,Paraguay
10,semifinal,101,Germany,England,Germany,England
10,semifinal,102,Morocco,Spain,Spain,Morocco
10,final,104,Germany,Spain,Spain,Germany
10,third_place,103,England,Morocco,England,Morocco
11,round_of_32,73,South Korea,Switzerland,Switzerland,South Korea
11,round_of_32,74,Germany,Czechia,Germany,Czechia
11,round_of_32,75,Morocco,Netherlands,Netherlands,Morocco
11,round_of_32,76,Japan,Brazil,Japan,Brazil
11,round_of_32,77,Norway,Scotland,Scotland,Norway
11,round_of_32,78,Mexico,Ivory Coast,Ivory Coast,Mexico
11,round_of_32,79,Curaçao,Iraq,Curaçao,Iraq
11,round_of_32,80,United States,Qatar,United States,Qatar
11,round_of_32,81,Egypt,Jordan,Egypt,Jordan
11,round_of_32,82,Croatia,Ghana,Croatia,Ghana
11,round_of_32,83,DR Congo,England,DR Congo,England
11,round_of_32,84,Canada,Belgium,Canada,Belgium
11,round_of_32,85,Spain,Austria,Spain,Austria
11,round_of_32,86,Colombia,Australia,Colombia,Australia
11,round_of_32,87,Argentina,Cape Verde,Argentina,Cape Verde
11,round_of_32,88,Paraguay,Iran,Iran,Paraguay
11,round_of_16,89,Switzerland,Netherlands,Switzerland,Netherlands
11,round_of_16,90,Germany,Scotland,Germany,Scotland
11,round_of_16,91,Curaçao,United States,Curaçao,United States
11,round_of_16,92,Japan,Ivory Coast,Ivory Coast,Japan
11,round_of_16,93,Egypt,Croatia,Croatia,Egypt
11,round_of_16,94,DR Congo,Canada,DR Congo,Canada
11,round_of_16,95,Spain,Argentina,Spain,Argentina
11,round_of_16,96,Colombia,Iran,Iran,Colombia
11,quarterfinal,97,Switzerland,Germany,Germany,Switzerland
11,quarterfinal,98,Croatia,DR Congo,Croatia,DR Congo
11,quarterfinal,99,Curaçao,Ivory Coast,Curaçao,Ivory Coast
11,quarterfinal,100,Spain,Iran,Spain,Iran
11,semifinal,101,Germany,Croatia,Germany,Croatia
11,semifinal,102,Curaçao,Spain,Spain,Curaçao
11,final,104,Germany,Spain,Spain,Germany
11,third_place,103,Croatia,Curaçao,Croatia,Curaçao
12,round_of_32,73,South Korea,Canada,South Korea,Canada
12,round_of_32,74,Germany,Scotland,Germany,Scotland
12,round_of_32,75,Morocco,Netherlands,Netherlands,Morocco
12,round_of_32,76,Japan,Brazil,Japan,Brazil
12,round_of_32,77,France,Sweden,France,Sweden
12,round_of_32,78,Mexico,Ivory Coast,Mexico,Ivory Coast
12,round_of_32,79,Curaçao,Norway,Norway,Curaçao
12,round_of_32,80,United States,Jordan,Jordan,United States
12,round_of_32,81,Egypt,Uruguay,Egypt,Uruguay
12,round_of_32,82,England,DR Congo,England,DR Congo
12,round_of_32,83,Uzbekistan,Ghana,Uzbekistan,Ghana
12,round_of_32,84,Switzerland,Iran,Iran,Switzerland
12,round_of_32,85,Spain,Austria,Spain,Austria
12,round_of_32,86,Colombia,Croatia,Croatia,Colombia
12,round_of_32,87,Argentina,Cape Verde,Argentina,Cape Verde
12,round_of_32,88,Paraguay,New Zealand,New Zealand,Paraguay
12,round_of_16,89,South Korea,Netherlands,South Korea,Netherlands
12,round_of_16,90,Germany,France,Germany,France
12,round_of_16,91,Norway,Jordan,Norway,Jordan
12,round_of_16,92,Japan,Mexico,Mexico,Japan
12,round_of_16,93,Egypt,England,Egypt,England
12,round_of_16,94,Uzbekistan,Iran,Iran,Uzbekistan
12,round_of_16,95,Spain,Argentina,Argentina,Spain
12,round_of_16,96,Croatia,New Zealand,Croatia,New Zealand
12,quarterfinal,97,South Korea,Germany,Germany,South Korea
12,quarterfinal,98,Egypt,Iran,Egypt,Iran
12,quarterfinal,99,Norway,Mexico,Mexico,Norway
12,quarterfinal,100,Argentina,Croatia,Argentina,Croatia
12,semifinal,101,Germany,Egypt,Egypt,Germany
12,semifinal,102,Mexico,Argentina,Argentina,Mexico
12,final,104,Egypt,Argentina,Argentina,Egypt
12,third_place,103,Germany,Mexico,Germany,Mexico
13,round_of_32,73,South Korea,Switzerland,South Korea,Switzerland
13,round_of_32,74,Germany,Qatar,Germany,Qatar
13,round_of_32,75,Brazil,Netherlands,Netherlands,Brazil
13,round_of_32,76,Sweden,Morocco,Sweden,Morocco
13,round_of_32,77,Norway,Scotland,Norway,Scotland
13,round_of_32,78,Mexico,Japan,Mexico,Japan
13,round_of_32,79,Ivory Coast,France,France,Ivory Coast
13,round_of_32,80,United States,Iraq,Iraq,United States
13,round_of_32,81,Iran,Algeria,Algeria,Iran
13,round_of_32,82,England,Egypt,England,Egypt
13,round_of_32,83,Portugal,Croatia,Croatia,Portugal
13,round_of_32,84,Canada,Australia,Canada,Australia
13,round_of_32,85,Spain,Austria,Austria,Spain
13,round_of_32,86,Colombia,Ghana,Colombia,Ghana
13,round_of_32,87,Argentina,Cape Verde,Argentina,Cape Verde
13,round_of_32,88,Paraguay,Belgium,Belgium,Paraguay
13,round_of_16,89,South Korea,Netherlands,Netherlands,South Korea
13,round_of_16,90,Germany,Norway,Germany,Norway
13,round_of_16,91,France,Iraq,Iraq,France
13,round_of_16,92,Sweden,Mexico,Mexico,Sweden
13,round_of_16,93,Algeria,England,England,Algeria
13,round_of_16,94,Croatia,Canada,Croatia,Canada
13,round_of_16,95,Austria,Argentina,Austria,Argentina
13,round_of_16,96,Colombia,Belgium,Colombia,Belgium
13,quarterfinal,97,Netherlands,Germany,Germany,Netherlands
13,quarterfinal,98,England,Croatia,Croatia,England
13,quarterfinal,99,Iraq,Mexico,Iraq,Mexico
13,quarterfinal,100,Austria,Colombia,Colombia,Austria
13,semifinal,101,Germany,Croatia,Germany,Croatia
13,semifinal,102,Iraq,Colombia,Iraq,Colombia
13,final,104,Germany,Iraq,Germany,Iraq
13,third_place,103,Croatia,Colombia,Colombia,Croatia
14,round_of_32,73,South Korea,Canada,South Korea,Canada
14,round_of_32,74,Germany,Qatar,Germany,Qatar
14,round_of_32,75,Brazil,Japan,Japan,Brazil
14,round_of_32,76,Netherlands,Morocco,Netherlands,Morocco
14,round_of_32,77,France,Haiti,France,Haiti
14,round_of_32,78,Mexico,Ivory Coast,Mexico,Ivory Coast
14,round_of_32,79,Curaçao,Norway,Norway,Curaçao
14,round_of_32,80,United States,Sweden,Sweden,United States
14,round_of_32,81,Egypt,Algeria,Egypt,Algeria
14,round_of_32,82,England,Portugal,England,Portugal
14,round_of_32,83,Colombia,Panama,Colombia,Panama
14,round_of_32,84,Switzerland,Croatia,Switzerland,Croatia
14,round_of_32,85,Spain,Argentina,Argentina,Spain
14,round_of_32,86,DR Congo,Australia,Australia,DR Congo
14,round_of_32,87,Austria,Cape Verde,Austria,Cape Verde
14,round_of_32,88,Paraguay,New Zealand,Paraguay,New Zealand
14,round_of_16,89,South Korea,Japan,South Korea,Japan
14,round_of_16,90,Germany,France,France,Germany
14,round_of_16,91,Norway,Sweden,Norway,Sweden
14,round_of_16,92,Netherlands,Mexico,Mexico,Netherlands
14,round_of_16,93,Egypt,England,England,Egypt
14,round_of_16,94,Colombia,Switzerland,Switzerland,Colombia
14,round_of_16,95,Argentina,Austria,Austria,Argentina
14,round_of_16,96,Australia,Paraguay,Paraguay,Australia
14,quarterfinal,97,South Korea,France,France,South Korea
14,quarterfinal,98,England,Switzerland,Switzerland,England
14,quarterfinal,99,Norway,Mexico,Norway,Mexico
14,quarterfinal,100,Austria,Paraguay,Austria,Paraguay
14,semifinal,101,France,Switzerland,France,Switzerland
14,semifinal,102,Norway,Austria,Norway,Austria
14,final,104,France,Norway,France,Norway
14,third_place,103,Switzerland,Austria,Switzerland,Austria
15,round_of_32,73,South Korea,Canada,Canada,South Korea
15,round_of_32,74,Germany,Bosnia and Herzegovina,Germany,Bosnia and Herzegovina
15,round_of_32,75,Brazil,Sweden,Brazil,Sweden
15,round_of_32,76,Netherlands,Scotland,Netherlands,Scotland
15,round_of_32,77,France,Morocco,Morocco,France
15,round_of_32,78,Mexico,Ivory Coast,Mexico,Ivory Coast
15,round_of_32,79,Curaçao,Norway,Curaçao,Norway
15,round_of_32,80,United States,Japan,United States,Japan
15,round_of_32,81,Egypt,Saudi Arabia,Egypt,Saudi Arabia
15,round_of_32,82,England,Uzbekistan,England,Uzbekistan
15,round_of_32,83,DR Congo,Ghana,Ghana,DR Congo
15,round_of_32,84,Switzerland,Iran,Iran,Switzerland
15,round_of_32,85,Uruguay,Austria,Austria,Uruguay
15,round_of_32,86,Colombia,Paraguay,Colombia,Paraguay
15,round_of_32,87,Argentina,Spain,Argentina,Spain
15,round_of_32,88,Australia,New Zealand,New Zealand,Australia
15,round_of_16,89,Canada,Brazil,Brazil,Canada
15,round_of_16,90,Germany,Morocco,Morocco,Germany
15,round_of_16,91,Curaçao,United States,United States,Curaçao
15,round_of_16,92,Netherlands,Mexico,Mexico,Netherlands
15,round_of_16,93,Egypt,England,Egypt,England
15,round_of_16,94,Ghana,Iran,Iran,Ghana
15,round_of_16,95,Austria,Argentina,Austria,Argentina
15,round_of_16,96,Colombia,New Zealand,Colombia,New Zealand
15,quarterfinal,97,Brazil,Morocco,Morocco,Brazil
15,quarterfinal,98,Egypt,Iran,Egypt,Iran
15,quarterfinal,99,United States,Mexico,Mexico,United States
15,quarterfinal,100,Austria,Colombia,Colombia,Austria
15,semifinal,101,Morocco,Egypt,Morocco,Egypt
15,semifinal,102,Mexico,Colombia,Colombia,Mexico
15,final,104,Morocco,Colombia,Colombia,Morocco
15,third_place,103,Egypt,Mexico,Mexico,Egypt
16,round_of_32,73,South Korea,Canada,Canada,South Korea
16,round_of_32,74,Germany,Bosnia and Herzegovina,Bosnia and Herzegovina,Germany
16,round_of_32,75,Brazil,Japan,Japan,Brazil
16,round_of_32,76,Netherlands,Morocco,Netherlands,Morocco
16,round_of_32,77,Senegal,Paraguay,Senegal,Paraguay
16,round_of_32,78,Mexico,Sweden,Mexico,Sweden
16,round_of_32,79,Ivory Coast,Norway,Ivory Coast,Norway
16,round_of_32,80,United States,France,France,United States
16,round_of_32,81,Iran,Cape Verde,Iran,Cape Verde
16,round_of_32,82,England,Jordan,Jordan,England
16,round_of_32,83,Colombia,Ghana,Ghana,Colombia
16,round_of_32,84,Switzerland,Egypt,Switzerland,Egypt
16,round_of_32,85,Spain,Argentina,Spain,Argentina
16,round_of_32,86,Portugal,Croatia,Portugal,Croatia
16,round_of_32,87,Austria,Uruguay,Uruguay,Austria
16,round_of_32,88,Australia,Belgium,Belgium,Australia
16,round_of_16,89,Canada,Japan,Japan,Canada
16,round_of_16,90,Bosnia and Herzegovina,Senegal,Senegal,Bosnia and Herzegovina
16,round_of_16,91,Ivory Coast,France,France,Ivory Coast
16,round_of_16,92,Netherlands,Mexico,Netherlands,Mexico
16,round_of_16,93,Iran,Jordan,Iran,Jordan
16,round_of_16,94,Ghana,Switzerland,Switzerland,Ghana
16,round_of_16,95,Spain,Uruguay,Uruguay,Spain
16,round_of_16,96,Portugal,Belgium,Portugal,Belgium
16,quarterfinal,97,Japan,Senegal,Japan,Senegal
16,quarterfinal,98,Iran,Switzerland,Iran,Switzerland
16,quarterfinal,99,France,Netherlands,France,Netherlands
16,quarterfinal,100,Uruguay,Portugal,Portugal,Uruguay
16,semifinal,101,Japan,Iran,Japan,Iran
16,semifinal,102,France,Portugal,Portugal,France
16,final,104,Japan,Portugal,Portugal,Japan
16,third_place,103,Iran,France,France,Iran
17,round_of_32,73,South Korea,Switzerland,South Korea,Switzerland
17,round_of_32,74,Germany,Czechia,Germany,Czechia
17,round_of_32,75,Brazil,Japan,Brazil,Japan
17,round_of_32,76,Sweden,Morocco,Sweden,Morocco
17,round_of_32,77,France,Australia,France,Australia
17,round_of_32,78,Mexico,Netherlands,Mexico,Netherlands
17,round_of_32,79,Ivory Coast,Norway,Norway,Ivory Coast
17,round_of_32,80,United States,Bosnia and Herzegovina,Bosnia and Herzegovina,United States
17,round_of_32,81,Iran,Uruguay,Uruguay,Iran
17,round_of_32,82,England,Senegal,England,Senegal
17,round_of_32,83,Uzbekistan,Croatia,Uzbekistan,Croatia
17,round_of_32,84,Canada,New Zealand,Canada,New Zealand
17,round_of_32,85,Spain,Austria,Spain,Austria
17,round_of_32,86,Colombia,Ghana,Colombia,Ghana
17,round_of_32,87,Argentina,Cape Verde,Argentina,Cape Verde
17,round_of_32,88,Paraguay,Egypt,Paraguay,Egypt
17,round_of_16,89,South Korea,Brazil,Brazil,South Korea
17,round_of_16,90,Germany,France,Germany,France
17,round_of_16,91,Norway,Bosnia and Herzegovina,Bosnia and Herzegovina,Norway
17,round_of_16,92,Sweden,Mexico,Mexico,Sweden
17,round_of_16,93,Uruguay,England,Uruguay,England
17,round_of_16,94,Uzbekistan,Canada,Canada,Uzbekistan
17,round_of_16,95,Spain,Argentina,Spain,Argentina
17,round_of_16,96,Colombia,Paraguay,Colombia,Paraguay
17,quarterfinal,97,Brazil,Germany,Brazil,Germany
17,quarterfinal,98,Uruguay,Canada,Canada,Uruguay
17,quarterfinal,99,Bosnia and Herzegovina,Mexico,Mexico,Bosnia and Herzegovina
17,quarterfinal,100,Spain,Colombia,Colombia,Spain
17,semifinal,101,Brazil,Canada,Brazil,Canada
17,semifinal,102,Mexico,Colombia,Mexico,Colombia
17,final,104,Brazil,Mexico,Brazil,Mexico
17,third_place,103,Canada,Colombia,Colombia,Canada
18,round_of_32,73,Mexico,Canada,Canada,Mexico
18,round_of_32,74,Germany,Czechia,Czechia,Germany
18,round_of_32,75,Brazil,Japan,Brazil,Japan
18,round_of_32,76,Netherlands,Morocco,Morocco,Netherlands
18,round_of_32,77,France,Scotland,France,Scotland
18,round_of_32,78,South Korea,Sweden,South Korea,Sweden
18,round_of_32,79,Ivory Coast,Norway,Ivory Coast,Norway
18,round_of_32,80,United States,Bosnia and Herzegovina,United States,Bosnia and Herzegovina
18,round_of_32,81,Iran,Uruguay,Uruguay,Iran
18,round_of_32,82,England,DR Congo,England,DR Congo
18,round_of_32,83,Uzbekistan,Croatia,Uzbekistan,Croatia
18,round_of_32,84,Switzerland,Egypt,Switzerland,Egypt
18,round_of_32,85,Spain,Austria,Spain,Austria
18,round_of_32,86,Colombia,Australia,Australia,Colombia
18,round_of_32,87,Argentina,Cape Verde,Argentina,Cape Verde
18,round_of_32,88,Paraguay,Belgium,Belgium,Paraguay
18,round_of_16,89,Canada,Brazil,Brazil,Canada
18,round_of_16,90,Czechia,France,France,Czechia
18,round_of_16,91,Ivory Coast,United States,Ivory Coast,United States
18,round_of_16,92,Morocco,South Korea,Morocco,South Korea
18,round_of_16,93,Uruguay,England,Uruguay,England
18,round_of_16,94,Uzbekistan,Switzerland,Switzerland,Uzbekistan
18,round_of_16,95,Spain,Argentina,Spain,Argentina
18,round_of_16,96,Australia,Belgium,Belgium,Australia
18,quarterfinal,97,Brazil,France,Brazil,France
18,quarterfinal,98,Uruguay,Switzerland,Uruguay,Switzerland
18,quarterfinal,99,Ivory Coast,Morocco,Morocco,Ivory Coast
18,quarterfinal,100,Spain,Belgium,Spain,Belgium
18,semifinal,101,Brazil,Uruguay,Brazil,Uruguay
18,semifinal,102,Morocco,Spain,Spain,Morocco
18,final,104,Brazil,Spain,Spain,Brazil
18,third_place,103,Uruguay,Morocco,Morocco,Uruguay
19,round_of_32,73,South Korea,Canada,South Korea,Canada
19,round_of_32,74,Germany,Bosnia and Herzegovina,Germany,Bosnia and Herzegovina
19,round_of_32,75,Scotland,Sweden,Scotland,Sweden
19,round_of_32,76,Netherlands,Brazil,Brazil,Netherlands
19,round_of_32,77,France,Morocco,France,Morocco
19,round_of_32,78,Mexico,Japan,Mexico,Japan
19,round_of_32,79,Ivory Coast,Norway,Ivory Coast,Norway
19,round_of_32,80,United States,Algeria,Algeria,United States
19,round_of_32,81,Iran,DR Congo,Iran,DR Congo
19,round_of_32,82,England,New Zealand,England,New Zealand
19,round_of_32,83,Portugal,Ghana,Portugal,Ghana
19,round_of_32,84,Switzerland,Paraguay,Paraguay,Switzerland
19,round_of_32,85,Spain,Argentina,Argentina,Spain
19,round_of_32,86,Colombia,Panama,Colombia,Panama
19,round_of_32,87,Austria,Cape Verde,Austria,Cape Verde
19,round_of_32,88,Australia,Egypt,Australia,Egypt
19,round_of_16,89,South Korea,Scotland,Scotland,South Korea
19,round_of_16,90,Germany,France,France,Germany
19,round_of_16,91,Ivory Coast,Algeria,Ivory Coast,Algeria
19,round_of_16,92,Brazil,Mexico,Mexico,Brazil
19,round_of_16,93,Iran,England,England,Iran
19,round_of_16,94,Portugal,Paraguay,Portugal,Paraguay
19,round_of_16,95,Argentina,Austria,Argentina,Austria
19,round_of_16,96,Colombia,Australia,Australia,Colombia
19,quarterfinal,97,Scotland,France,France,Scotland
19,quarterfinal,98,England,Portugal,Portugal,England
19,quarterfinal,99,Ivory Coast,Mexico,Mexico,Ivory Coast
19,quarterfinal,100,Argentina,Australia,Argentina,Australia
19,semifinal,101,France,Portugal,France,Portugal
19,semifinal,102,Mexico,Argentina,Argentina,Mexico
19,final,104,France,Argentina,France,Argentina
19,third_place,103,Portugal,Mexico,Mexico,Portugal
20,round_of_32,73,South Korea,Canada,Canada,South Korea
20,round_of_32,74,Germany,Bosnia and Herzegovina,Germany,Bosnia and Herzegovina
20,round_of_32,75,Morocco,Sweden,Morocco,Sweden
20,round_of_32,76,Netherlands,Scotland,Scotland,Netherlands
20,round_of_32,77,Senegal,Brazil,Brazil,Senegal
20,round_of_32,78,Mexico,Japan,Japan,Mexico
20,round_of_32,79,Ivory Coast,Norway,Ivory Coast,Norway
20,round_of_32,80,United States,France,United States,France
20,round_of_32,81,Iran,Algeria,Algeria,Iran
20,round_of_32,82,Panama,DR Congo,Panama,DR Congo
20,round_of_32,83,Colombia,England,Colombia,England
20,round_of_32,84,Switzerland,New Zealand,New Zealand,Switzerland
20,round_of_32,85,Spain,Jordan,Spain,Jordan
20,round_of_32,86,Uzbekistan,Croatia,Uzbekistan,Croatia
20,round_of_32,87,Argentina,Cape Verde,Argentina,Cape Verde
20,round_of_32,88,Paraguay,Egypt,Egypt,Paraguay
20,round_of_16,89,Canada,Morocco,Morocco,Canada
20,round_of_16,90,Germany,Brazil,Brazil,Germany
20,round_of_16,91,Ivory Coast,United States,Ivory Coast,United States
20,round_of_16,92,Scotland,Japan,Japan,Scotland
20,round_of_16,93,Algeria,Panama,Panama,Algeria
20,round_of_16,94,Colombia,New Zealand,Colombia,New Zealand
20,round_of_16,95,Spain,Argentina,Spain,Argentina
20,round_of_16,96,Uzbekistan,Egypt,Egypt,Uzbekistan
20,quarterfinal,97,Morocco,Brazil,Morocco,Brazil
20,quarterfinal,98,Panama,Colombia,Colombia,Panama
20,quarterfinal,99,Ivory Coast,Japan,Ivory Coast,Japan
20,quarterfinal,100,Spain,Egypt,Spain,Egypt
20,semifinal,101,Morocco,Colombia,Morocco,Colombia
20,semifinal,102,Ivory Coast,Spain,Spain,Ivory Coast
20,final,104,Morocco,Spain,Spain,Morocco
20,third_place,103,Colombia,Ivory Coast,Ivory Coast,Colombia
21,round_of_32,73,South Africa,Canada,Canada,South Africa
21,round_of_32,74,Germany,Bosnia and Herzegovina,Bosnia and Herzegovina,Germany
21,round_of_32,75,Brazil,Japan,Brazil,Japan
21,round_of_32,76,Netherlands,Morocco,Morocco,Netherlands
21,round_of_32,77,Norway,Sweden,Norway,Sweden
21,round_of_32,78,Mexico,Uruguay,Mexico,Uruguay
21,round_of_32,79,Ivory Coast,France,France,Ivory Coast
21,round_of_32,80,United States,Senegal,Senegal,United States
21,round_of_32,81,Iran,Algeria,Iran,Algeria
21,round_of_32,82,Ghana,Uzbekistan,Uzbekistan,Ghana
21,round_of_32,83,Colombia,England,Colombia,England
21,round_of_32,84,Switzerland,New Zealand,New Zealand,Switzerland
21,round_of_32,85,Spain,Austria,Spain,Austria
21,round_of_32,86,DR Congo,Croatia,Croatia,DR Congo
21,round_of_32,87,Argentina,Cape Verde,Argentina,Cape Verde
21,round_of_32,88,Australia,Egypt,Australia,Egypt
21,round_of_16,89,Canada,Brazil,Brazil,Canada
21,round_of_16,90,Bosnia and Herzegovina,Norway,Bosnia and Herzegovina,Norway
21,round_of_16,91,France,Senegal,France,Senegal
21,round_of_16,92,Morocco,Mexico,Mexico,Morocco
21,round_of_16,93,Iran,Uzbekistan,Uzbekistan,Iran
21,round_of_16,94,Colombia,New Zealand,Colombia,New Zealand
21,round_of_16,95,Spain,Argentina,Argentina,Spain
21,round_of_16,96,Croatia,Australia,Australia,Croatia
21,quarterfinal,97,Brazil,Bosnia and Herzegovina,Brazil,Bosnia and Herzegovina
21,quarterfinal,98,Uzbekistan,Colombia,Uzbekistan,Colombia
21,quarterfinal,99,France,Mexico,France,Mexico
21,quarterfinal,100,Argentina,Australia,Argentina,Australia
21,semifinal,101,Brazil,Uzbekistan,Brazil,Uzbekistan
21,semifinal,102,France,Argentina,Argentina,France
21,final,104,Brazil,Argentina,Argentina,Brazil
21,third_place,103,Uzbekistan,France,Uzbekistan,France
22,round_of_32,73,South Korea,Canada,South Korea,Canada
22,round_of_32,74,Germany,Paraguay,Germany,Paraguay
22,round_of_32,75,Brazil,Netherlands,Netherlands,Brazil
22,round_of_32,76,Japan,Morocco,Japan,Morocco
22,round_of_32,77,France,Sweden,Sweden,France
22,round_of_32,78,Mexico,Ecuador,Ecuador,Mexico
22,round_of_32,79,Ivory Coast,Senegal,Senegal,Ivory Coast
22,round_of_32,80,United States,Algeria,United States,Algeria
22,round_of_32,81,Iran,Cape Verde,Cape Verde,Iran
22,round_of_32,82,Ghana,Portugal,Portugal,Ghana
22,round_of_32,83,Uzbekistan,England,England,Uzbekistan
22,round_of_32,84,Switzerland,New Zealand,Switzerland,New Zealand
22,round_of_32,85,Uruguay,Austria,Uruguay,Austria
22,round_of_32,86,Colombia,Panama,Colombia,Panama
22,round_of_32,87,Argentina,Spain,Spain,Argentina
22,round_of_32,88,Australia,Egypt,Australia,Egypt
22,round_of_16,89,South Korea,Netherlands,South Korea,Netherlands
22,round_of_16,90,Germany,Sweden,Germany,Sweden
22,round_of_16,91,Senegal,United States,United States,Senegal
22,round_of_16,92,Japan,Ecuador,Ecuador,Japan
22,round_of_16,93,Cape Verde,Portugal,Portugal,Cape Verde
22,round_of_16,94,England,Switzerland,England,Switzerland
22,round_of_16,95,Uruguay,Spain,Spain,Uruguay
22,round_of_16,96,Colombia,Australia,Australia,Colombia
22,quarterfinal,97,South Korea,Germany,Germany,South Korea
