segment_name,segment_value,n_matches,official_log_loss,bookmaker_log_loss,mean_log_loss_delta,ci_lower,ci_upper,statistically_meaningful,official_brier,bookmaker_brier,brier_delta,official_rps,bookmaker_rps,rps_delta,official_accuracy,bookmaker_accuracy,interpretation
home_team,Sweden,3,0.8598142393463944,0.914723804126595,-0.05490956478020048,,,False,0.49780846782288274,0.5343029580134475,-0.036494490190564756,0.21670324009102424,0.2182568299069767,-0.0015535898159524941,0.6666666666666666,0.6666666666666666,low_sample_size_official_better_mean
home_team,Uruguay,6,1.131497773353792,1.1672923318419637,-0.03579455848817185,,,False,0.6706266149651684,0.6956089957602881,-0.024982380795119857,0.26096400338299847,0.2753010832312557,-0.014337079848257162,0.3333333333333333,0.3333333333333333,low_sample_size_official_better_mean
home_team,Brazil,13,0.8191047828923694,0.853113911779944,-0.034009128887574756,,,False,0.48854451248974196,0.5137206574542785,-0.02517614496453652,0.15584273614341504,0.1638152853668078,-0.007972549223392768,0.6153846153846154,0.5384615384615384,low_sample_size_official_better_mean
home_team,Spain,5,1.269876248743095,1.3036030685949989,-0.03372681985190371,,,False,0.7950082377904086,0.8200883311836857,-0.025080093393277103,0.24883660614679298,0.2785492121785703,-0.029712606031777326,0.2,0.2,low_sample_size_official_better_mean
home_team,Chile,1,0.3676062122395033,0.3969419335294406,-0.029335721289937333,,,False,0.1436145437400757,0.1666652633826295,-0.023050719642553785,0.0640153192706112,0.0597896233010965,0.004225695969514699,1.0,1.0,low_sample_size_official_better_mean
home_team,Mexico,3,1.0668701460728875,1.0961128248862668,-0.029242678813379535,,,False,0.6360258551789566,0.6639578969449941,-0.02793204176603753,0.2087334035562776,0.22278825386006615,-0.014054850303788549,0.3333333333333333,0.3333333333333333,low_sample_size_official_better_mean
home_team,Croatia,8,1.0676921869377627,1.0820855324664724,-0.014393345528709578,,,False,0.6652503295670336,0.66877818259208,-0.0035278530250464346,0.21108353275668484,0.20700570745434255,0.004077825302342316,0.375,0.5,low_sample_size_official_better_mean
home_team,Egypt,1,0.4269284878490323,0.4376733725954586,-0.010744884746426264,,,False,0.1825603713103351,0.1959737556176982,-0.013413384307363108,0.0711707532477141,0.0695460525452823,0.0016247007024318,1.0,1.0,low_sample_size_official_better_mean
home_team,Algeria,1,1.3367099933756628,1.3408439008112798,-0.004133907435617035,,,False,0.8204986511427675,0.8412450193286698,-0.020746368185902253,0.1384499927424925,0.148023534308633,-0.009573541566140487,0.0,0.0,low_sample_size_official_better_mean
home_team,Iran,4,0.9166467038137386,0.9074580387267858,0.009188665086952798,,,False,0.5516315351059103,0.561824898607538,-0.01019336350162775,0.14843478267919005,0.13185897819965364,0.016575804479536403,0.75,0.5,low_sample_size_bookmaker_better_mean
home_team,Argentina,11,0.9933485394006247,0.9819079994396166,0.011440539961007877,,,False,0.5482095945789726,0.5449152142812328,0.003294380297739768,0.19341863205697277,0.1992008498953105,-0.005782217838337789,0.6363636363636364,0.6363636363636364,low_sample_size_bookmaker_better_mean
home_team,Switzerland,4,0.8991317572606838,0.8876339576998374,0.01149779956084633,,,False,0.5457068154486422,0.5393578216413705,0.006348993807271712,0.1916468778789388,0.1715995647287067,0.020047313150232123,0.5,0.75,low_sample_size_bookmaker_better_mean
home_team,England,7,0.8992239051274881,0.8818214959228126,0.017402409204675562,,,False,0.5157234639641903,0.5258839723421176,-0.010160508377927301,0.18843685964824522,0.18831341827862436,0.00012344136962084973,0.5714285714285714,0.5714285714285714,low_sample_size_bookmaker_better_mean
home_team,Ecuador,2,1.3684704685285949,1.3306284746464265,0.03784199388216836,,,False,0.8747485322205848,0.853443010944613,0.02130552127597185,0.3167817803848363,0.2555859421359584,0.06119583824887784,0.0,0.0,low_sample_size_bookmaker_better_mean
home_team,Colombia,5,1.0573202914883417,1.0042754640847131,0.05304482740362841,,,False,0.6249108054774245,0.5926883909986694,0.03222241447875511,0.23281447872711886,0.2160153787302792,0.016799099996839685,0.6,0.6,low_sample_size_bookmaker_better_mean
home_team,Netherlands,7,1.1443718395368567,1.0876281626342472,0.056743676902609584,,,False,0.706974016462727,0.6777663455950037,0.029207670867723152,0.17512370923817544,0.1738220156265693,0.0013016936116061275,0.42857142857142855,0.2857142857142857,low_sample_size_bookmaker_better_mean
home_team,Russia,4,0.9945272656310469,0.9012161525003313,0.09331111313071573,,,False,0.6141038405891115,0.5382800657153552,0.07582377487375616,0.14378998709131205,0.12619590842014405,0.017594078671168002,0.25,0.5,low_sample_size_bookmaker_better_mean
home_team,Poland,4,0.8827465985104993,0.7596673119538389,0.12307928655666046,,,False,0.5049008957063876,0.42324211673594136,0.0816587789704463,0.21935809261275166,0.17456228870968415,0.04479580390306752,0.75,0.75,low_sample_size_bookmaker_better_mean
home_team,Nigeria,4,0.9936363449432513,0.8596959818939236,0.13394036304932755,,,False,0.5858792938460221,0.49153798644487495,0.09434130740114718,0.24045349245636155,0.21348870623393504,0.026964786222426564,0.5,0.5,low_sample_size_bookmaker_better_mean
home_team,United States,3,1.2010898805852877,1.052335026171286,0.1487548544140015,,,False,0.7222176136165093,0.6451520932123529,0.07706552040415632,0.15818157747073122,0.13074623731715143,0.027435340153579752,0.3333333333333333,0.3333333333333333,low_sample_size_bookmaker_better_mean
home_team,France,12,0.7369346115244317,0.5801029458243571,0.15683166570007467,,,False,0.41229924782529276,0.3006413368239175,0.11165791100137527,0.17086826712985445,0.11974390692874769,0.05112436020110674,0.75,1.0,low_sample_size_bookmaker_better_mean
home_team,Portugal,6,0.8414430136087798,0.682749682678751,0.1586933309300286,,,False,0.4934206103601954,0.3739517780500326,0.11946883231016274,0.16494400841962953,0.12112064307598534,0.043823365343644206,0.8333333333333334,0.8333333333333334,low_sample_size_bookmaker_better_mean
