model_name,test_year,stage,bucket,mean_confidence,empirical_accuracy,count,calibration_gap
historical_class_frequency,all,semifinal,"(0.9,1.0]",,,0,
historical_class_frequency,all,third_place,"(0.0,0.1]",,,0,
historical_class_frequency,all,third_place,"(0.1,0.2]",,,0,
historical_class_frequency,all,third_place,"(0.2,0.3]",,,0,
historical_class_frequency,all,third_place,"(0.3,0.4]",,,0,
historical_class_frequency,all,third_place,"(0.4,0.5]",0.49249004626236087,0.6666666666666666,3,0.17417662040430576
historical_class_frequency,all,third_place,"(0.5,0.6]",,,0,
historical_class_frequency,all,third_place,"(0.6,0.7]",,,0,
historical_class_frequency,all,third_place,"(0.7,0.8]",,,0,
historical_class_frequency,all,third_place,"(0.8,0.9]",,,0,
historical_class_frequency,all,third_place,"(0.9,1.0]",,,0,
market_blend,all,final,"(0.0,0.1]",,,0,
market_blend,all,final,"(0.1,0.2]",,,0,
market_blend,all,final,"(0.2,0.3]",,,0,
market_blend,all,final,"(0.3,0.4]",0.36114054679730684,0.0,1,-0.36114054679730684
market_blend,all,final,"(0.4,0.5]",0.43195248865879277,1.0,2,0.5680475113412072
market_blend,all,final,"(0.5,0.6]",,,0,
market_blend,all,final,"(0.6,0.7]",,,0,
market_blend,all,final,"(0.7,0.8]",,,0,
market_blend,all,final,"(0.8,0.9]",,,0,
market_blend,all,final,"(0.9,1.0]",,,0,
market_blend,all,group_stage,"(0.0,0.1]",,,0,
market_blend,all,group_stage,"(0.1,0.2]",,,0,
market_blend,all,group_stage,"(0.2,0.3]",,,0,
market_blend,all,group_stage,"(0.3,0.4]",0.37761316842581044,0.22727272727272727,22,-0.15034044115308318
market_blend,all,group_stage,"(0.4,0.5]",0.4532870619432989,0.5384615384615384,26,0.08517447651823956
market_blend,all,group_stage,"(0.5,0.6]",0.5436094667680869,0.5789473684210527,38,0.0353379016529658
market_blend,all,group_stage,"(0.6,0.7]",0.6479361710721598,0.5806451612903226,31,-0.06729100978183722
market_blend,all,group_stage,"(0.7,0.8]",0.7443401589904137,0.6875,16,-0.056840158990413725
market_blend,all,group_stage,"(0.8,0.9]",0.8302536859514555,0.75,8,-0.08025368595145554
market_blend,all,group_stage,"(0.9,1.0]",,,0,
market_blend,all,quarterfinal,"(0.0,0.1]",,,0,
market_blend,all,quarterfinal,"(0.1,0.2]",,,0,
market_blend,all,quarterfinal,"(0.2,0.3]",,,0,
market_blend,all,quarterfinal,"(0.3,0.4]",0.349502036997604,1.0,2,0.6504979630023959
market_blend,all,quarterfinal,"(0.4,0.5]",0.46014257441114215,0.4,5,-0.060142574411142125
market_blend,all,quarterfinal,"(0.5,0.6]",0.5548712093133513,0.6666666666666666,3,0.11179545735331531
market_blend,all,quarterfinal,"(0.6,0.7]",0.6558093010738564,0.0,2,-0.6558093010738564
market_blend,all,quarterfinal,"(0.7,0.8]",,,0,
market_blend,all,quarterfinal,"(0.8,0.9]",,,0,
market_blend,all,quarterfinal,"(0.9,1.0]",,,0,
market_blend,all,round_of_16,"(0.0,0.1]",,,0,
market_blend,all,round_of_16,"(0.1,0.2]",,,0,
market_blend,all,round_of_16,"(0.2,0.3]",,,0,
market_blend,all,round_of_16,"(0.3,0.4]",0.37412409696303106,0.25,4,-0.12412409696303106
market_blend,all,round_of_16,"(0.4,0.5]",0.4706316190438077,0.625,8,0.15436838095619232
market_blend,all,round_of_16,"(0.5,0.6]",0.5917948693766234,0.5,2,-0.0917948693766234
market_blend,all,round_of_16,"(0.6,0.7]",0.6575487958359605,0.8333333333333334,6,0.17578453749737288
market_blend,all,round_of_16,"(0.7,0.8]",0.7545835641517566,1.0,3,0.24541643584824335
market_blend,all,round_of_16,"(0.8,0.9]",,,0,
market_blend,all,round_of_16,"(0.9,1.0]",,,0,
market_blend,all,semifinal,"(0.0,0.1]",,,0,
market_blend,all,semifinal,"(0.1,0.2]",,,0,
market_blend,all,semifinal,"(0.2,0.3]",,,0,
market_blend,all,semifinal,"(0.3,0.4]",0.37393743795277984,0.3333333333333333,3,-0.040604104619446524
market_blend,all,semifinal,"(0.4,0.5]",0.45102410540107374,0.5,2,0.04897589459892626
market_blend,all,semifinal,"(0.5,0.6]",,,0,
market_blend,all,semifinal,"(0.6,0.7]",0.6000914903884823,1.0,1,0.3999085096115177
market_blend,all,semifinal,"(0.7,0.8]",,,0,
market_blend,all,semifinal,"(0.8,0.9]",,,0,
market_blend,all,semifinal,"(0.9,1.0]",,,0,
market_blend,all,third_place,"(0.0,0.1]",,,0,
market_blend,all,third_place,"(0.1,0.2]",,,0,
market_blend,all,third_place,"(0.2,0.3]",,,0,
market_blend,all,third_place,"(0.3,0.4]",,,0,
market_blend,all,third_place,"(0.4,0.5]",0.43593302324093086,0.6666666666666666,3,0.23073364342573577
market_blend,all,third_place,"(0.5,0.6]",,,0,
market_blend,all,third_place,"(0.6,0.7]",,,0,
market_blend,all,third_place,"(0.7,0.8]",,,0,
market_blend,all,third_place,"(0.8,0.9]",,,0,
market_blend,all,third_place,"(0.9,1.0]",,,0,
official_model,all,final,"(0.0,0.1]",,,0,
official_model,all,final,"(0.1,0.2]",,,0,
official_model,all,final,"(0.2,0.3]",,,0,
official_model,all,final,"(0.3,0.4]",0.3729637756595773,0.0,1,-0.3729637756595773
official_model,all,final,"(0.4,0.5]",0.4775821336685625,0.0,2,-0.4775821336685625
official_model,all,final,"(0.5,0.6]",,,0,
official_model,all,final,"(0.6,0.7]",,,0,
official_model,all,final,"(0.7,0.8]",,,0,
official_model,all,final,"(0.8,0.9]",,,0,
official_model,all,final,"(0.9,1.0]",,,0,
official_model,all,group_stage,"(0.0,0.1]",,,0,
official_model,all,group_stage,"(0.1,0.2]",,,0,
official_model,all,group_stage,"(0.2,0.3]",,,0,
official_model,all,group_stage,"(0.3,0.4]",0.37944602782697273,0.38461538461538464,13,0.005169356788411905
official_model,all,group_stage,"(0.4,0.5]",0.44967676304204984,0.3877551020408163,49,-0.06192166100123353
official_model,all,group_stage,"(0.5,0.6]",0.5534659318927179,0.5526315789473685,38,-0.0008343529453493925
official_model,all,group_stage,"(0.6,0.7]",0.6529312059730075,0.6451612903225806,31,-0.00776991565042684
official_model,all,group_stage,"(0.7,0.8]",0.7474677363208455,0.8333333333333334,12,0.08586559701248786
official_model,all,group_stage,"(0.8,0.9]",0.8765353557135449,0.0,1,-0.8765353557135449
official_model,all,group_stage,"(0.9,1.0]",,,0,
official_model,all,quarterfinal,"(0.0,0.1]",,,0,
official_model,all,quarterfinal,"(0.1,0.2]",,,0,
official_model,all,quarterfinal,"(0.2,0.3]",,,0,
official_model,all,quarterfinal,"(0.3,0.4]",0.3904242205355889,1.0,1,0.6095757794644111
official_model,all,quarterfinal,"(0.4,0.5]",0.4319480643918906,0.4,5,-0.031948064391890574
official_model,all,quarterfinal,"(0.5,0.6]",0.5466072886360563,0.6,5,0.053392711363943635
official_model,all,quarterfinal,"(0.6,0.7]",0.69187033643864,0.0,1,-0.69187033643864
official_model,all,quarterfinal,"(0.7,0.8]",,,0,
official_model,all,quarterfinal,"(0.8,0.9]",,,0,
official_model,all,quarterfinal,"(0.9,1.0]",,,0,
official_model,all,round_of_16,"(0.0,0.1]",,,0,
official_model,all,round_of_16,"(0.1,0.2]",,,0,
official_model,all,round_of_16,"(0.2,0.3]",,,0,
official_model,all,round_of_16,"(0.3,0.4]",0.3831577522378958,0.0,3,-0.3831577522378958
official_model,all,round_of_16,"(0.4,0.5]",0.44432877431784346,0.4444444444444444,9,0.0001156701266009641
official_model,all,round_of_16,"(0.5,0.6]",0.5585265537256083,0.75,4,0.19147344627439167
official_model,all,round_of_16,"(0.6,0.7]",0.6387190247606509,0.8,5,0.16128097523934914
official_model,all,round_of_16,"(0.7,0.8]",0.7300187261806507,1.0,3,0.26998127381934933
official_model,all,round_of_16,"(0.8,0.9]",,,0,
official_model,all,round_of_16,"(0.9,1.0]",,,0,
official_model,all,semifinal,"(0.0,0.1]",,,0,
official_model,all,semifinal,"(0.1,0.2]",,,0,
official_model,all,semifinal,"(0.2,0.3]",,,0,
official_model,all,semifinal,"(0.3,0.4]",,,0,
official_model,all,semifinal,"(0.4,0.5]",0.43166793627131816,0.5,2,0.06833206372868184
official_model,all,semifinal,"(0.5,0.6]",0.5126144870063881,0.25,4,-0.2626144870063881
official_model,all,semifinal,"(0.6,0.7]",,,0,
official_model,all,semifinal,"(0.7,0.8]",,,0,
official_model,all,semifinal,"(0.8,0.9]",,,0,
official_model,all,semifinal,"(0.9,1.0]",,,0,
official_model,all,third_place,"(0.0,0.1]",,,0,
official_model,all,third_place,"(0.1,0.2]",,,0,
official_model,all,third_place,"(0.2,0.3]",,,0,
official_model,all,third_place,"(0.3,0.4]",0.38223431641469796,0.5,2,0.11776568358530204
official_model,all,third_place,"(0.4,0.5]",0.4409450148149212,0.0,1,-0.4409450148149212
official_model,all,third_place,"(0.5,0.6]",,,0,
official_model,all,third_place,"(0.6,0.7]",,,0,
official_model,all,third_place,"(0.7,0.8]",,,0,
official_model,all,third_place,"(0.8,0.9]",,,0,
official_model,all,third_place,"(0.9,1.0]",,,0,
poisson_goal_model,all,final,"(0.0,0.1]",,,0,
poisson_goal_model,all,final,"(0.1,0.2]",,,0,
poisson_goal_model,all,final,"(0.2,0.3]",,,0,
poisson_goal_model,all,final,"(0.3,0.4]",0.37699469340576575,0.0,1,-0.37699469340576575
poisson_goal_model,all,final,"(0.4,0.5]",,,0,
poisson_goal_model,all,final,"(0.5,0.6]",0.5515539479154967,0.5,2,-0.05155394791549672
poisson_goal_model,all,final,"(0.6,0.7]",,,0,
poisson_goal_model,all,final,"(0.7,0.8]",,,0,
poisson_goal_model,all,final,"(0.8,0.9]",,,0,
poisson_goal_model,all,final,"(0.9,1.0]",,,0,
poisson_goal_model,all,group,"(0.0,0.1]",,,0,
poisson_goal_model,all,group,"(0.1,0.2]",,,0,
poisson_goal_model,all,group,"(0.2,0.3]",,,0,
poisson_goal_model,all,group,"(0.3,0.4]",0.37991831554877553,0.2857142857142857,21,-0.09420402983448983
poisson_goal_model,all,group,"(0.4,0.5]",0.45485130027353066,0.36,50,-0.09485130027353067
poisson_goal_model,all,group,"(0.5,0.6]",0.5422251562272542,0.41304347826086957,46,-0.12918167796638463
poisson_goal_model,all,group,"(0.6,0.7]",0.6378953863253763,0.4375,16,-0.20039538632537635
poisson_goal_model,all,group,"(0.7,0.8]",0.7322929878670016,0.45454545454545453,11,-0.27774753332154706
poisson_goal_model,all,group,"(0.8,0.9]",,,0,
poisson_goal_model,all,group,"(0.9,1.0]",,,0,
poisson_goal_model,all,quarterfinal,"(0.0,0.1]",,,0,
poisson_goal_model,all,quarterfinal,"(0.1,0.2]",,,0,
poisson_goal_model,all,quarterfinal,"(0.2,0.3]",,,0,
poisson_goal_model,all,quarterfinal,"(0.3,0.4]",,,0,
poisson_goal_model,all,quarterfinal,"(0.4,0.5]",0.45518003418788877,0.4,5,-0.05518003418788875
poisson_goal_model,all,quarterfinal,"(0.5,0.6]",0.5556145177048031,0.25,4,-0.3056145177048031
poisson_goal_model,all,quarterfinal,"(0.6,0.7]",0.6787580041088357,1.0,2,0.3212419958911643
poisson_goal_model,all,quarterfinal,"(0.7,0.8]",0.7120616196775862,0.0,1,-0.7120616196775862
poisson_goal_model,all,quarterfinal,"(0.8,0.9]",,,0,
poisson_goal_model,all,quarterfinal,"(0.9,1.0]",,,0,
poisson_goal_model,all,round_of_16,"(0.0,0.1]",,,0,
poisson_goal_model,all,round_of_16,"(0.1,0.2]",,,0,
poisson_goal_model,all,round_of_16,"(0.2,0.3]",,,0,
poisson_goal_model,all,round_of_16,"(0.3,0.4]",0.38271007470313817,0.0,3,-0.38271007470313817
poisson_goal_model,all,round_of_16,"(0.4,0.5]",0.4521815659390361,0.75,8,0.2978184340609639
poisson_goal_model,all,round_of_16,"(0.5,0.6]",0.5588001990093854,0.6666666666666666,6,0.10786646765728125
poisson_goal_model,all,round_of_16,"(0.6,0.7]",0.6619500318680019,1.0,3,0.33804996813199806
poisson_goal_model,all,round_of_16,"(0.7,0.8]",0.733575702654406,0.5,4,-0.23357570265440597
poisson_goal_model,all,round_of_16,"(0.8,0.9]",,,0,
poisson_goal_model,all,round_of_16,"(0.9,1.0]",,,0,
poisson_goal_model,all,semifinal,"(0.0,0.1]",,,0,
poisson_goal_model,all,semifinal,"(0.1,0.2]",,,0,
poisson_goal_model,all,semifinal,"(0.2,0.3]",,,0,
poisson_goal_model,all,semifinal,"(0.3,0.4]",,,0,
poisson_goal_model,all,semifinal,"(0.4,0.5]",0.46334127596975005,0.4,5,-0.06334127596975003
poisson_goal_model,all,semifinal,"(0.5,0.6]",0.5495871482883111,1.0,1,0.4504128517116889
poisson_goal_model,all,semifinal,"(0.6,0.7]",,,0,
poisson_goal_model,all,semifinal,"(0.7,0.8]",,,0,
poisson_goal_model,all,semifinal,"(0.8,0.9]",,,0,
poisson_goal_model,all,semifinal,"(0.9,1.0]",,,0,
poisson_goal_model,all,third_place,"(0.0,0.1]",,,0,
poisson_goal_model,all,third_place,"(0.1,0.2]",,,0,
poisson_goal_model,all,third_place,"(0.2,0.3]",,,0,
poisson_goal_model,all,third_place,"(0.3,0.4]",,,0,
poisson_goal_model,all,third_place,"(0.4,0.5]",0.477233038403187,1.0,1,0.522766961596813
poisson_goal_model,all,third_place,"(0.5,0.6]",0.5885521064803586,0.0,1,-0.5885521064803586
poisson_goal_model,all,third_place,"(0.6,0.7]",0.6196902511977448,0.0,1,-0.6196902511977448
poisson_goal_model,all,third_place,"(0.7,0.8]",,,0,
poisson_goal_model,all,third_place,"(0.8,0.9]",,,0,
poisson_goal_model,all,third_place,"(0.9,1.0]",,,0,
random_uniform,all,final,"(0.0,0.1]",,,0,
random_uniform,all,final,"(0.1,0.2]",,,0,
random_uniform,all,final,"(0.2,0.3]",,,0,
random_uniform,all,final,"(0.3,0.4]",0.3333333333333333,0.0,3,-0.3333333333333333
random_uniform,all,final,"(0.4,0.5]",,,0,
random_uniform,all,final,"(0.5,0.6]",,,0,
random_uniform,all,final,"(0.6,0.7]",,,0,
random_uniform,all,final,"(0.7,0.8]",,,0,
random_uniform,all,final,"(0.8,0.9]",,,0,
random_uniform,all,final,"(0.9,1.0]",,,0,
random_uniform,all,group,"(0.0,0.1]",,,0,
random_uniform,all,group,"(0.1,0.2]",,,0,
random_uniform,all,group,"(0.2,0.3]",,,0,
random_uniform,all,group,"(0.3,0.4]",0.3333333333333333,0.4305555555555556,144,0.09722222222222227
random_uniform,all,group,"(0.4,0.5]",,,0,
random_uniform,all,group,"(0.5,0.6]",,,0,
random_uniform,all,group,"(0.6,0.7]",,,0,
random_uniform,all,group,"(0.7,0.8]",,,0,
random_uniform,all,group,"(0.8,0.9]",,,0,
random_uniform,all,group,"(0.9,1.0]",,,0,
random_uniform,all,quarterfinal,"(0.0,0.1]",,,0,
random_uniform,all,quarterfinal,"(0.1,0.2]",,,0,
random_uniform,all,quarterfinal,"(0.2,0.3]",,,0,
random_uniform,all,quarterfinal,"(0.3,0.4]",0.3333333333333333,0.4166666666666667,12,0.08333333333333337
random_uniform,all,quarterfinal,"(0.4,0.5]",,,0,
random_uniform,all,quarterfinal,"(0.5,0.6]",,,0,
random_uniform,all,quarterfinal,"(0.6,0.7]",,,0,
random_uniform,all,quarterfinal,"(0.7,0.8]",,,0,
random_uniform,all,quarterfinal,"(0.8,0.9]",,,0,
random_uniform,all,quarterfinal,"(0.9,1.0]",,,0,
random_uniform,all,round_of_16,"(0.0,0.1]",,,0,
random_uniform,all,round_of_16,"(0.1,0.2]",,,0,
random_uniform,all,round_of_16,"(0.2,0.3]",,,0,
random_uniform,all,round_of_16,"(0.3,0.4]",0.3333333333333333,0.0,24,-0.3333333333333333
random_uniform,all,round_of_16,"(0.4,0.5]",,,0,
random_uniform,all,round_of_16,"(0.5,0.6]",,,0,
random_uniform,all,round_of_16,"(0.6,0.7]",,,0,
random_uniform,all,round_of_16,"(0.7,0.8]",,,0,
random_uniform,all,round_of_16,"(0.8,0.9]",,,0,
random_uniform,all,round_of_16,"(0.9,1.0]",,,0,
random_uniform,all,semifinal,"(0.0,0.1]",,,0,
random_uniform,all,semifinal,"(0.1,0.2]",,,0,
random_uniform,all,semifinal,"(0.2,0.3]",,,0,
random_uniform,all,semifinal,"(0.3,0.4]",0.3333333333333333,0.16666666666666666,6,-0.16666666666666666
random_uniform,all,semifinal,"(0.4,0.5]",,,0,
random_uniform,all,semifinal,"(0.5,0.6]",,,0,
random_uniform,all,semifinal,"(0.6,0.7]",,,0,
random_uniform,all,semifinal,"(0.7,0.8]",,,0,
random_uniform,all,semifinal,"(0.8,0.9]",,,0,
random_uniform,all,semifinal,"(0.9,1.0]",,,0,
random_uniform,all,third_place,"(0.0,0.1]",,,0,
random_uniform,all,third_place,"(0.1,0.2]",,,0,
random_uniform,all,third_place,"(0.2,0.3]",,,0,
random_uniform,all,third_place,"(0.3,0.4]",0.3333333333333333,0.3333333333333333,3,0.0
random_uniform,all,third_place,"(0.4,0.5]",,,0,
random_uniform,all,third_place,"(0.5,0.6]",,,0,
random_uniform,all,third_place,"(0.6,0.7]",,,0,
random_uniform,all,third_place,"(0.7,0.8]",,,0,
random_uniform,all,third_place,"(0.8,0.9]",,,0,
random_uniform,all,third_place,"(0.9,1.0]",,,0,
rolling_form_only,all,final,"(0.0,0.1]",,,0,
rolling_form_only,all,final,"(0.1,0.2]",,,0,
rolling_form_only,all,final,"(0.2,0.3]",,,0,
rolling_form_only,all,final,"(0.3,0.4]",,,0,
rolling_form_only,all,final,"(0.4,0.5]",,,0,
rolling_form_only,all,final,"(0.5,0.6]",0.5336016571519536,0.6666666666666666,3,0.133065009514713
rolling_form_only,all,final,"(0.6,0.7]",,,0,
rolling_form_only,all,final,"(0.7,0.8]",,,0,
rolling_form_only,all,final,"(0.8,0.9]",,,0,
rolling_form_only,all,final,"(0.9,1.0]",,,0,
rolling_form_only,all,group_stage,"(0.0,0.1]",,,0,
rolling_form_only,all,group_stage,"(0.1,0.2]",,,0,
rolling_form_only,all,group_stage,"(0.2,0.3]",,,0,
rolling_form_only,all,group_stage,"(0.3,0.4]",0.3800135060702639,0.46153846153846156,26,0.08152495546819766
rolling_form_only,all,group_stage,"(0.4,0.5]",0.4476107344026671,0.5423728813559322,59,0.09476214695326513
rolling_form_only,all,group_stage,"(0.5,0.6]",0.5387475381224579,0.3333333333333333,33,-0.2054142047891246
rolling_form_only,all,group_stage,"(0.6,0.7]",0.6458794586687088,0.5294117647058824,17,-0.11646769396282641
rolling_form_only,all,group_stage,"(0.7,0.8]",0.7535309626608115,0.6666666666666666,9,-0.08686429599414491
rolling_form_only,all,group_stage,"(0.8,0.9]",,,0,
rolling_form_only,all,group_stage,"(0.9,1.0]",,,0,
rolling_form_only,all,quarterfinal,"(0.0,0.1]",,,0,
rolling_form_only,all,quarterfinal,"(0.1,0.2]",,,0,
rolling_form_only,all,quarterfinal,"(0.2,0.3]",,,0,
rolling_form_only,all,quarterfinal,"(0.3,0.4]",0.38459279497151294,0.25,4,-0.13459279497151294
rolling_form_only,all,quarterfinal,"(0.4,0.5]",0.434479063233042,0.4,5,-0.03447906323304195
rolling_form_only,all,quarterfinal,"(0.5,0.6]",0.5713655969840726,0.0,1,-0.5713655969840726
rolling_form_only,all,quarterfinal,"(0.6,0.7]",0.6440438253343612,0.0,2,-0.6440438253343612
rolling_form_only,all,quarterfinal,"(0.7,0.8]",,,0,
rolling_form_only,all,quarterfinal,"(0.8,0.9]",,,0,
rolling_form_only,all,quarterfinal,"(0.9,1.0]",,,0,
rolling_form_only,all,round_of_16,"(0.0,0.1]",,,0,
rolling_form_only,all,round_of_16,"(0.1,0.2]",,,0,
rolling_form_only,all,round_of_16,"(0.2,0.3]",,,0,
rolling_form_only,all,round_of_16,"(0.3,0.4]",0.3868184520965154,0.0,3,-0.3868184520965154
rolling_form_only,all,round_of_16,"(0.4,0.5]",0.43177553624174675,0.4,5,-0.03177553624174673
rolling_form_only,all,round_of_16,"(0.5,0.6]",0.5596695451122097,0.9090909090909091,11,0.3494213639786994
rolling_form_only,all,round_of_16,"(0.6,0.7]",0.6146356462449466,1.0,3,0.3853643537550534
rolling_form_only,all,round_of_16,"(0.7,0.8]",0.7219423143476058,1.0,2,0.2780576856523942
rolling_form_only,all,round_of_16,"(0.8,0.9]",,,0,
rolling_form_only,all,round_of_16,"(0.9,1.0]",,,0,
rolling_form_only,all,semifinal,"(0.0,0.1]",,,0,
rolling_form_only,all,semifinal,"(0.1,0.2]",,,0,
rolling_form_only,all,semifinal,"(0.2,0.3]",,,0,
rolling_form_only,all,semifinal,"(0.3,0.4]",0.370350152176555,0.0,1,-0.370350152176555
rolling_form_only,all,semifinal,"(0.4,0.5]",0.42780024717765125,0.0,3,-0.42780024717765125
rolling_form_only,all,semifinal,"(0.5,0.6]",0.5224756752876072,0.5,2,-0.02247567528760719
rolling_form_only,all,semifinal,"(0.6,0.7]",,,0,
rolling_form_only,all,semifinal,"(0.7,0.8]",,,0,
rolling_form_only,all,semifinal,"(0.8,0.9]",,,0,
rolling_form_only,all,semifinal,"(0.9,1.0]",,,0,
rolling_form_only,all,third_place,"(0.0,0.1]",,,0,
rolling_form_only,all,third_place,"(0.1,0.2]",,,0,
rolling_form_only,all,third_place,"(0.2,0.3]",,,0,
rolling_form_only,all,third_place,"(0.3,0.4]",0.390984947452544,0.0,1,-0.390984947452544
rolling_form_only,all,third_place,"(0.4,0.5]",0.44454589483726054,1.0,2,0.5554541051627395
rolling_form_only,all,third_place,"(0.5,0.6]",,,0,
rolling_form_only,all,third_place,"(0.6,0.7]",,,0,
rolling_form_only,all,third_place,"(0.7,0.8]",,,0,
rolling_form_only,all,third_place,"(0.8,0.9]",,,0,
rolling_form_only,all,third_place,"(0.9,1.0]",,,0,
